snapped_at,price,market_cap,total_volume
2019-12-19 00:00:00 UTC,1.005185131749896,1458916.04083371,380234.66810891294
2019-12-20 00:00:00 UTC,1.002795812108251,1446382.6264277964,337173.4117790995
2019-12-21 00:00:00 UTC,1.0168114867017655,1468911.5587308367,336258.1861143841
2019-12-22 00:00:00 UTC,1.0286439087740051,1492232.0864363413,834702.8795562861
2019-12-23 00:00:00 UTC,1.0495744448327788,1515515.4904712124,882472.3026658703
2019-12-24 00:00:00 UTC,1.02411782458263,1482866.024266436,758794.1006261999
2019-12-25 00:00:00 UTC,1.0188888624606234,1460944.410558256,832235.356896363
2019-12-26 00:00:00 UTC,1.0335082070491564,1497702.5915858308,731716.6386813042
2019-12-27 00:00:00 UTC,1.0206672540490371,1570316.0607208328,843512.0904593666
2019-12-28 00:00:00 UTC,1.021450443344805,1578568.3364019713,851225.5184562749
2019-12-29 00:00:00 UTC,0.9999838149805532,1641165.7668749222,716583.848502218
2019-12-30 00:00:00 UTC,1.0230302119442451,1682034.9861670905,765703.3150601353
2019-12-31 00:00:00 UTC,1.0178855586007303,1661922.6187594698,837510.352564109
2020-01-01 00:00:00 UTC,1.0106050314259767,1662299.4460331842,921344.04807387
2020-01-02 00:00:00 UTC,0.9944079976944342,1632885.097761476,815053.5499759702
2020-01-03 00:00:00 UTC,0.9966477671311732,1630471.7780019697,980783.9232155425
2020-01-04 00:00:00 UTC,1.0129343240128468,1663431.4692389271,955048.0538682297
2020-01-05 00:00:00 UTC,1.0461174010367214,1713040.7985061135,1303148.2499601545
2020-01-06 00:00:00 UTC,1.0493972836568046,1718348.0253468312,1111936.3943284345
2020-01-07 00:00:00 UTC,1.0501157804109478,1716897.456277349,1372830.5272900644
2020-01-08 00:00:00 UTC,1.0458778835398024,1712926.8985696053,1413950.0539527875
2020-01-09 00:00:00 UTC,1.0251550493738897,1677275.1190511086,1381874.5335199027
2020-01-10 00:00:00 UTC,1.0434718686776296,1705843.9237652991,895729.9662449999
